Section,Phrase,Intent,Tags,Notes
Section 9: Combined Intent Voice Commands,Made bogey but confident I followed my plan,Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,Missed fairway but stayed calm,Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, mental win",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,Hooked my drive but bounced back with a reset.,Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,Bogeyed 5 but reset well and stayed calm.,Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,Bogey on the last but kept my focus.,Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, bounced back fast",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, emotional control locked in",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,Mental win after hitting it in the bunker.,Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, emotional control locked in",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, stayed neutral",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, bounced back fast",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, mental win",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, even with pressure",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, stayed neutral",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, visualized perfectly",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, full routine followed",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,Double bogey but learned from it.,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, just like I practiced",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, focus held",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, right?",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, focus held",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, just like I practiced",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, kept breathing",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, full routine followed",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, which felt great",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, bounced back fast",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, emotional control locked in",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, mental win",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, even with pressure",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, bounced back fast",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, mental win",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, visualized perfectly",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, visualized perfectly",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, mental win",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, even with pressure",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,Birdied 7 after visualizing the shot,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, even with pressure",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, even with pressure",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, right?",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, just like I practiced",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, which felt great",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, visualized perfectly",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, right?",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, focus held",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, and stayed in it",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, emotional control locked in",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, coach",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,Saved par with deep breathing.,Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, coach",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, emotional control locked in",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, full routine followed",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Scrambled for bogey after a bad tee shot,Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, total trust",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, bounced back fast",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, just like I practiced",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, emotional control locked in",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, emotional control locked in",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, full routine followed",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, coach",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, just like I practiced",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, even with pressure",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, emotional control locked in",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, coach",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, which felt great",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, focus held",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, even with pressure",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, mental win",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, coach",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, coach",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, kept breathing",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, focus held",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, bounced back fast",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, bounced back fast",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, and stayed in it",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, total trust",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, kept breathing",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, total trust",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, total trust",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, just like I practiced",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, mental win",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, coach",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, full routine followed",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, bounced back fast",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, total trust",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, total trust",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, and stayed in it",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, stayed neutral",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, visualized perfectly",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, total trust",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, even with pressure",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, and stayed in it",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, emotional control locked in",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,Made par even though I was distracted.,Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, even with pressure",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, even with pressure",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, even with pressure",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, even with pressure",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, total trust",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, coach",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, visualized perfectly",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, even with pressure",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, kept breathing",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, coach",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, total trust",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, coach",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, right?",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, kept breathing",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, visualized perfectly",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,Missed short putt but kept emotions in check.,Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, kept breathing",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, coach",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, right?",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, focus held",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, coach",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, even with pressure",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, right?",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, mental win",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,Par save thanks to my post-shot reset,Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, and stayed in it",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,Birdie after a full visualization.,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, which felt great",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, bounced back fast",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, which felt great",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, bounced back fast",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, total trust",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, stayed neutral",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, which felt great",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, total trust",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, visualized perfectly",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, which felt great",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, stayed neutral",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, even with pressure",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,Made bogey but confident I followed my plan.,Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, total trust",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, just like I practiced",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, focus held",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, total trust",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, just like I practiced",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, bounced back fast",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, mental win",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, even with pressure",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, bounced back fast",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, kept breathing",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, even with pressure",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,Felt scattered and missed the putt,Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, stayed neutral",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, visualized perfectly",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Missed fairway but stayed calm.,Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, focus held",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, bounced back fast",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, full routine followed",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, bounced back fast",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, visualized perfectly",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, full routine followed",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, and stayed in it",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, kept breathing",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, visualized perfectly",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, full routine followed",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, total trust",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, emotional control locked in",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, focus held",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,Saved par with deep breathing.,Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, bounced back fast",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, total trust",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, just like I practiced",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, kept breathing",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, emotional control locked in",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, which felt great",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, and stayed in it",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, stayed neutral",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, focus held",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, coach",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, kept breathing",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, right?",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, right?",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, just like I practiced",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, which felt great",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, bounced back fast",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, just like I practiced",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, total trust",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, even with pressure",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, stayed neutral",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, and stayed in it",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, full routine followed",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, even with pressure",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, stayed neutral",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,Made par even though I was distracted,Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,Birdied 7 after visualizing the shot,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, visualized perfectly",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, bounced back fast",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, bounced back fast",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, total trust",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, full routine followed",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, emotional control locked in",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, even with pressure",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, just like I practiced",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, mental win",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, coach",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, emotional control locked in",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, visualized perfectly",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, total trust",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, even with pressure",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, and stayed in it",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, which felt great",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, just like I practiced",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, focus held",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, just like I practiced",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, coach",Score.Par + Mindset.CalmControl,,Score + mindset
