Section;Phrase;Intent;Tags;Notes
Junior Zone Extras;Can I use voice to track shots? (456);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (456);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (456);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (456);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (456);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (456);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (456);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (456);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (456);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (456);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (456);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (456);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (456);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (456) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (457);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (457);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (457);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (457);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (457);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (457);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (457);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (457);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (457);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (457);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (457);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (457);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (457);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (457);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (457) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (458);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (458);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (458);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (458);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (458);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (458);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (458);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (458);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (458);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (458);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (458);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (458);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (458);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (458);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (458) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (459);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (459);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (459);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (459);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (459);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (459);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (459);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (459);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (459);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (459);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (459);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (459);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (459);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (459);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (459) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (460);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (460);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (460);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (460);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (460);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (460);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (460);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (460);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (460);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (460);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (460);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (460);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (460);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (460);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (460) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (461);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (461);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (461);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (461);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (461);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (461);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (461);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (461);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (461);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (461);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (461);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (461);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (461);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (461);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (461) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (462);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (462);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (462);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (462);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (462);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (462);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (462);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (462);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (462);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (462);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (462);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (462);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (462);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (462);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (462) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (463);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (463);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (463);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (463);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (463);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (463);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (463);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (463);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (463);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (463);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (463);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (463);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (463);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (463);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (463) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (464);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (464);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (464);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (464);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (464);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (464);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (464);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (464);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (464);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (464);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (464);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (464);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (464);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (464);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (464) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (465);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (465);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (465);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (465);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (465);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (465);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (465);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (465);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (465);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (465);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (465);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (465);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (465);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (465);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (465) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (466);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (466);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (466);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (466);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (466);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (466);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (466);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (466);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (466);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (466);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (466);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (466);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (466);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (466);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (466) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (467);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (467);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (467);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (467);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (467);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (467);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (467);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (467);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (467);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (467);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (467);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (467);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (467);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (467);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (467) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (468);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (468);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (468);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (468);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (468);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (468);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (468);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (468);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (468);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (468);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (468);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (468);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (468);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (468);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (468) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (469);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (469);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (469);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (469);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (469);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (469);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (469);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (469);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (469);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (469);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (469);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (469);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (469);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (469);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (469) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (470);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (470);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (470);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (470);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (470);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (470);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (470);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (470);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (470);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (470);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (470);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (470);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (470);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (470);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (470) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (471);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (471);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (471);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (471);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (471);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (471);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (471);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (471);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (471);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (471);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (471);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (471);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (471);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (471);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (471) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (472);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (472);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (472);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (472);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (472);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (472);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (472);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (472);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (472);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (472);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (472);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (472);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (472);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (472);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (472) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (473);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (473);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (473);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (473);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (473);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (473);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (473);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (473);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (473);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (473);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (473);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (473);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (473);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (473);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (473) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (474);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (474);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (474);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (474);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (474);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (474);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (474);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (474);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (474);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (474);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (474);System.Encourage.Use;;
