Section;Phrase;Intent;Tags;Notes
Section 8: Microphone (General Voice UX + Help);Did that work?, buddy;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Mark that as done quick log;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Mark that as done real quick;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Voice off before I forget;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Mute now coach;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Start voice entry coach;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Did that work?;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Did that work? before I forget;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);What can I say here?, okay?;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Mark that as done, okay?;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Recording a mental note real quick;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Okay, that’s all again;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);I need some examples before I forget;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all please;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do thanks;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Logging by voice now let’s go;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Speak instead of tap, okay?;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Let’s use the mic coach;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Let’s log this coach;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);I’m using voice for this coach;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Stop voice mode again;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do now;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Help me with voice commands, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I need some examples real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this? real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? quick log;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Help me with voice commands if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I need some examples please;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type if possible;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Speak instead of tap coach;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice off real quick;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all before I forget;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Show me what you saved thanks;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What can I say here? before I forget;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Logging by voice now, buddy;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Recording a mental note, okay?;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Speak instead of tap now;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Logging by voice now, okay?;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);I’m using voice for this if possible;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Let’s use the mic;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap let’s go;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Let’s log this coach;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Can I use voice here?.;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Voice off today;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Voice mode on real quick;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Repeat what I said today;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Is voice active right now? let’s go;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic.;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Let’s use the mic please;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);What can I say here? if possible;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Recording a mental note quick log;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Okay, that’s all please;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Let’s log this coach;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Is voice active right now? thanks;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Start voice entry, buddy;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Speak instead of tap real quick;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);I’m using voice for this again;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Show me what you saved thanks;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note, buddy;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please please;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Show voice options;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Was that logged? before I forget;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);What can I say here? now;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Mute now if possible;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please if possible;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic.;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Stop voice mode while I remember;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Voice mode on, buddy;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Recording a mental note.;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);I’m using voice for this again;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Logging by voice now, buddy;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Was that logged? coach;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands again;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mute now let’s go;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I’m using voice for this, buddy;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Let’s log this today;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Voice off coach;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance?, buddy;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Did that work?, okay?;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type, buddy;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Recording a mental note, okay?;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Voice mode on real quick;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Did that work? again;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Voice off, alright;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Show voice options coach;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this quick log;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Did that work? please;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Is voice active right now? thanks;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Start voice entry today;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Mute now real quick;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Repeat what I said please;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Start voice entry, alright;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Let’s log this real quick;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Mute now now;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Logging by voice now please;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please.;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Did that work? now;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Can I use voice here? while I remember;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Did you save that entry?;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode if possible;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Logging by voice now quick log;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Is voice active right now?, okay?;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Show voice options real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Repeat what I said real quick;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Voice off real quick;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? if possible;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all real quick;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please please;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Okay, that’s all;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do quick log;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Start voice entry now;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);I need some examples, alright;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved coach;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note.;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Repeat what I said, alright;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Voice mode on again;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic, buddy;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Speak instead of tap quick log;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Did that work? again;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);I need some examples now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note please;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Did you save that entry? quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Start voice entry real quick;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Stop voice mode thanks;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Logging by voice now now;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Show me what you saved let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please again;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Stop voice mode, alright;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? before I forget;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Let’s use the mic please;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode quick log;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Start voice entry before I forget;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please please;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance?, buddy;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Voice mode on coach;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Show voice options, buddy;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mute now again;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type thanks;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Is voice active right now? now;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);What can I say here? today;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);What phrases work for this? let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic real quick;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Recording a mental note quick log;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Did that work?, alright;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please if possible;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Mark that as done, alright;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Help me with voice commands thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice off while I remember;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);I need some examples if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? before I forget;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Show voice options quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all.;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Can I use voice here?, buddy;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Let’s use the mic please;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? if possible;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Can I use voice here? thanks;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Help me with voice commands, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Start voice entry today;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Voice off quick log;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said please;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Voice off real quick;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said let’s go;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Let’s log this before I forget;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Speak instead of tap while I remember;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Show voice options quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this? before I forget;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? quick log;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Can I use voice here? please;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);I need some examples, buddy;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mute now today;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Let’s use the mic thanks;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);I need some examples;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this quick log;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do, alright;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do now;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Voice off while I remember;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Mute now, buddy;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Stop voice mode, alright;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Logging by voice now real quick;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);What phrases work for this?.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice off now;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type if possible;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Mark that as done.;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);I’m using voice for this now;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do, okay?;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Voice off before I forget;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Voice off let’s go;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said today;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Stop voice mode, buddy;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice mode on, okay?;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic coach;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Show voice options if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, buddy;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);What can I say here? again;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Speak instead of tap while I remember;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Speak instead of tap again;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance?, alright;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Mark that as done today;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Is voice active right now? coach;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap thanks;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice mode on real quick;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Speak instead of tap coach;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Mark that as done if possible;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Recording a mental note now;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Did you save that entry? now;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Let’s log this if possible;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);I need some examples today;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do let’s go;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Start voice entry real quick;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Mark that as done now;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Did you save that entry? today;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mark that as done, alright;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Help me with voice commands now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap real quick;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);What phrases work for this? now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show voice options if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Start voice entry now;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Voice off if possible;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? thanks;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Is voice active right now? coach;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);I need some examples;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said while I remember;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do if possible;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Was that logged? again;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please today;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Did that work?;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Show voice options coach;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mark that as done before I forget;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);What phrases work for this? let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Start voice entry while I remember;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Mark that as done, okay?;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Was that logged? thanks;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap quick log;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Show voice options thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? quick log;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Repeat what I said.;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Did you save that entry? again;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? real quick;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this before I forget;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Recording a mental note quick log;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Voice off if possible;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this please;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);I’m using voice for this while I remember;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Voice off.;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? let’s go;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Repeat what I said.;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Voice mode on before I forget;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Voice off;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Was that logged? today;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Let’s log this while I remember;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);I need some examples, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What can I say here? now;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Voice mode on now;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Let’s use the mic if possible;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Did that work?, buddy;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Stop voice mode;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show voice options let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? again;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Did that work? again;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);What can I say here? now;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);What can I say here? if possible;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Okay, that’s all let’s go;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Is voice active right now? while I remember;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? real quick;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Start voice entry, alright;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Help me with voice commands real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved please;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice mode on again;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Let’s use the mic quick log;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Start voice entry now;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Mark that as done before I forget;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Speak instead of tap thanks;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice off while I remember;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? while I remember;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Mute now;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Mute now if possible;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? now;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do, buddy;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Show me what you saved today;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Show voice options real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Did that work? please;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Voice mode on coach;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Can I use voice here? if possible;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Voice off again;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here?, okay?;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? before I forget;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Show voice options let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do before I forget;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, buddy;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? please;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note thanks;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Show me what you saved, buddy;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do quick log;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please real quick;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Start voice entry now;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Let’s use the mic while I remember;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);I need some examples;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice mode on.;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Let’s log this.;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Start voice entry, alright;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Show voice options quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all now;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);What phrases work for this?.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice mode on, buddy;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);What phrases work for this?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now?, okay?;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? thanks;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do before I forget;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Repeat what I said again;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Can I use voice here?, buddy;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? quick log;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic while I remember;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Was that logged?, okay?;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic if possible;Mic.Help;;Casual
